engagement_probability,threeXthree,twoXtwo
0.502745807,0,0
0.073817931,0,0
0.028058127,0,0
0.510954201,0,0
0.049877506,0,0
0.032625273,0,0
0.029169826,0,0
0.032429837,0,0
0.029482763,0,0
0.16826655,0,0
0.461906523,0,0
0.083610386,0,0
0.049229149,0,0
0.589471459,0,0
0.15552336,0,0
0.117908262,0,0
0.033896256,0,0
0.096627764,0,0
0.143890932,0,0
0.087265208,0,0
0.516988516,0,0
0.08918906,0,0
0.077125326,0,0
0.029917529,0,0
0.100789346,0,0
0.055099487,0,0
0.076883979,0,0
0.171029523,0,0
0.502500236,0,0
0.08126545,0,0
0.114523791,0,0
0.429373354,1,1
0.072312534,0,0
0.51045084,1,1
0.162615374,0,0
0.599551141,0,0
0.103398629,0,0
0.105557792,0,0
0.044190966,0,0
0.082572691,0,0
0.106245607,0,0
0.131115466,1,1
0.466570467,1,1
0.411941528,1,1
0.53640759,1,1
0.317901671,1,1
0.042575769,0,0
0.038206689,0,0
0.035287589,0,0
0.538681388,0,0
0.075800613,0,0
0.13606143,0,0
0.041792355,0,0
0.560874701,1,1
0.050044727,0,0
0.492327362,0,0
0.027229669,0,0
0.139859721,0,0
0.037984576,0,0
0.132182553,0,0
0.102027521,0,0
0.052056022,0,0
0.095857807,0,0
0.559203029,1,1
0.027556539,0,0
0.095063984,0,0
0.554638863,1,1
0.507726252,0,0
0.046003569,0,0
0.46335575,0,1
0.423529446,0,0
0.474505126,0,0
0.486572653,0,0
0.399201542,1,1
0.526491046,0,0
0.071284048,0,0
0.044014134,0,0
0.055926811,0,0
0.08312688,0,0
0.604049683,1,1
0.438817173,0,0
0.034722392,0,0
0.112530492,0,0
0.037347127,0,0
0.030297386,0,0
0.41446802,0,0
0.422441125,0,0
0.092894256,0,0
0.378594607,0,0
0.502186418,1,1
0.101936467,0,0
0.468760043,0,0
0.084269747,0,1
0.120819345,0,0
0.025596295,0,0
0.520396888,0,0
0.042797726,0,0
0.088279732,0,0
0.075369708,0,0
0.054109968,0,0
0.036721841,0,0
0.471910238,1,1
0.06967824,0,0
0.032470576,0,0
0.39258644,0,0
0.058545887,0,0
0.081606679,0,0
0.367587984,0,1
0.02966968,0,0
0.078678071,0,0
0.056546666,0,0
0.348091304,0,0
0.031580172,0,0
0.149946198,0,0
0.459650069,1,1
0.420149684,0,0
0.356578022,0,0
0.64186281,1,1
0.067752518,0,0
0.078805387,0,0
0.461788088,1,1
0.078982458,0,0
0.418638557,0,0
0.43800959,0,0
0.460504532,0,0
0.12005534,0,0
0.086864009,0,0
0.032679304,0,0
0.099738851,0,0
0.041092705,0,0
0.164791286,1,1
0.115951225,0,0
0.098094292,0,0
0.558304131,0,0
0.028889563,0,0
0.029532701,0,0
0.387658387,0,0
0.405585706,0,0
0.500217319,1,1
0.032940052,0,0
0.043463781,0,0
0.135638654,0,0
0.100172833,0,0
0.458662629,0,0
0.037290916,0,0
0.036200326,0,0
0.046955295,0,0
0.083038107,0,0
0.074385203,0,0
0.480991155,0,0
0.652593911,0,0
0.573864877,0,0
0.084454656,0,0
0.082567833,0,0
0.519087851,0,0
0.358646214,0,0
0.121520713,0,0
0.04467313,0,0
0.032453191,0,0
0.055492941,0,0
0.366245717,1,1
0.034478936,0,0
0.02980875,0,0
0.45779562,1,1
0.036800981,0,0
0.431923866,0,0
0.12730594,0,0
0.074607313,0,0
0.398216993,0,0
0.096063457,0,0
0.127537593,0,0
0.167033702,0,0
0.526452243,0,0
0.501409352,0,1
0.089099228,0,0
0.05170453,0,0
0.051285509,0,0
0.074407659,0,0
0.11638701,1,1
0.043931391,0,0
0.4285025,0,0
0.106981754,0,0
0.119142689,0,0
0.585747838,1,1
0.341912746,0,0
0.038697284,0,0
0.405593455,0,0
0.076419257,0,0
0.111218363,0,0
0.119842693,0,0
0.100012131,0,0
0.153817192,1,1
0.031640753,0,0
0.118287057,0,0
0.090320304,0,0
0.046870939,0,0
0.031812727,0,0
0.035118748,0,0
0.182461888,0,0
0.049488869,0,0
0.035892986,0,0
0.097134501,1,1
0.038317513,0,0
0.533129513,0,0
0.115101106,0,0
0.056461524,0,0
0.547442555,1,1
0.411483616,0,0
0.033778962,0,0
0.030442111,0,0
0.042810034,0,0
0.107238099,0,0
0.084473312,0,0
0.03799358,0,0
0.031201702,0,0
0.035857771,0,0
0.390108168,1,1
0.097515836,1,1
0.130088419,0,0
0.376337737,0,0
0.119240701,0,0
0.099839292,0,0
0.045189068,0,0
0.089873388,0,0
0.459421545,0,0
0.048405379,0,0
0.09559337,0,0
0.474462003,1,1
0.492604673,1,1
0.526079357,0,0
0.530322433,0,0
0.185910821,0,0
0.391300291,0,0
0.075766236,0,0
0.025989244,0,0
0.169867322,0,0
0.095054053,0,0
0.478485316,1,1
0.025732994,0,0
0.10317339,0,0
0.428552181,1,1
0.085240953,1,1
0.107811041,0,0
0.079990923,0,0
0.075680234,0,0
0.117287941,0,0
0.529901147,0,0
0.095751554,0,0
0.082621492,0,0
0.039733019,0,0
0.110807732,0,0
0.385903001,0,0
0.035929203,0,0
0.411703765,0,0
0.180918008,0,0
0.471224904,0,0
0.087339111,0,0
0.487327486,1,1
0.543106854,1,1
0.047866229,0,0
0.059651971,0,0
0.107278727,0,0
0.09650363,0,0
0.483418763,1,1
0.126685902,0,0
0.137122631,0,0
0.126491889,0,0
0.058892284,0,0
0.032498136,0,0
0.113260128,0,0
0.047792032,0,0
0.11061278,0,0
0.09164694,0,0
0.041876614,0,0
0.119939648,0,0
0.115944691,0,0
0.13358447,0,0
0.108693667,0,0
0.372410864,0,0
0.075094908,0,0
0.116999693,0,0
0.102160066,0,0
0.117958248,0,0
0.030172227,0,0
0.435401827,1,1
0.44934392,0,0
0.034314957,0,0
0.058978852,0,0
0.047162727,0,0
0.032468159,0,0
0.029287841,0,0
0.470959604,0,0
0.072306521,0,0
0.133135974,0,0
0.033398211,0,0
0.040117856,0,0
0.036230564,0,0
0.030090509,0,0
0.081438437,0,0
0.411417484,0,0
0.039146338,0,0
0.443230331,1,1
0.390796065,0,0
0.089690864,0,0
0.081906818,0,0
0.484433234,1,1
0.054827023,0,0
0.124712445,0,0
0.182881266,0,0
0.115651734,0,0
0.149037331,0,0
0.05747667,0,0
0.100038022,0,0
0.045423161,0,0
0.115059823,0,0
0.640400171,0,0
0.521577716,1,1
0.036626302,0,0
0.033174898,0,0
0.073127411,0,0
0.046326056,0,0
0.107864842,0,0
0.570863187,1,1
0.086686648,1,1
0.052633628,0,0
0.051848859,0,0
0.111639097,0,0
0.068438441,0,0
0.180718601,1,1
0.084658258,0,0
0.040177856,0,0
0.472825199,1,1
0.469302565,0,0
0.047145933,0,0
0.091794655,0,0
0.398310751,0,0
0.034362134,0,0
0.101811714,0,0
0.190264463,0,0
0.537078977,0,0
0.026016824,0,0
0.049651917,0,0
0.206082657,0,0
0.51013726,0,0
0.112027042,0,0
0.468295693,1,1
0.520344079,1,1
0.102603726,0,0
0.529566288,0,0
0.085075058,0,0
0.506354749,1,1
0.166508332,0,0
0.05177509,0,0
0.045841612,0,0
0.495215267,0,0
0.10213282,0,0
0.084678389,0,0
0.536228716,0,0
0.124260426,0,0
0.035015263,0,0
0.030618563,0,0
0.046169046,0,0
0.033554465,0,0
0.131357849,0,0
0.128127173,1,1
0.107287623,0,0
0.079567425,0,0
0.02710708,0,0
0.134463713,0,0
0.520381749,0,0
0.412565529,0,0
0.035156202,0,0
0.044738833,0,0
0.178129047,0,0
0.14810428,0,0
0.034966931,0,0
0.469177455,1,1
0.080133937,0,0
0.12479765,1,1
0.070239432,0,0
0.361477494,0,1
0.083174624,0,0
0.048759393,0,0
0.027576005,0,0
0.103766166,0,0
0.027888872,0,0
0.132569313,0,1
0.048719589,0,0
0.086518109,0,0
0.103555508,0,0
0.119226396,0,0
0.125965297,0,0
0.065999202,0,0
0.135711119,1,1
0.085440814,0,0
0.523028851,0,0
0.095152266,0,0
0.04199544,0,0
0.416284889,0,0
0.177677155,0,0
0.150836587,0,0
0.446078181,0,1
0.3447164,0,0
0.042588171,0,0
0.056886435,0,0
0.094524309,0,0
0.100212626,0,0
0.585058689,0,0
0.565450907,0,0
0.569816351,1,1
0.034317024,0,0
0.386364669,1,1
0.360179365,0,0
0.089081496,0,0
0.023759654,0,0
0.387129247,0,0
0.097405709,0,0
0.091024742,0,0
0.12042331,1,1
0.081289291,0,0
0.031990837,0,0
0.647478461,0,0
0.087477811,0,0
0.110773921,1,1
0.021649288,0,0
0.098482318,0,0
0.073494606,0,0
0.525346458,0,0
0.12111292,0,0
0.096538506,0,0
0.515126526,1,1
0.387458712,0,0
0.031025365,0,0
0.069979541,0,0
0.089889273,0,0
0.084244177,0,0
0.457392544,1,1
0.032360982,0,0
0.035661537,0,0
0.094657861,0,0
0.509151816,1,1
0.512683868,1,1
0.033983819,0,0
0.035726085,0,0
0.415041834,1,1
0.038848888,0,0
0.083947003,0,0
0.49713394,0,0
0.043053046,0,0
0.138033211,0,0
0.562622607,1,1
0.484627753,1,1
0.461842388,0,0
0.102130838,0,1
0.122913703,0,0
0.138762519,0,0
0.031367294,0,0
0.504833519,0,0
0.026388654,0,0
0.033207301,0,0
0.039737154,0,0
0.111689523,0,0
0.120498538,0,0
0.04658806,0,0
0.031160247,0,0
0.48871991,0,1
0.116596527,0,0
0.327192694,0,0
0.570563376,0,0
0.429049492,0,0
0.107314073,0,0
0.156881407,0,0
0.08282423,0,0
0.028018946,0,0
0.048454031,0,0
0.344258457,0,0
0.089975625,0,0
0.11410588,0,0
0.493355125,0,0
0.076043114,0,0
0.135487944,0,0
0.089096375,0,0
0.425890476,0,0
0.121699914,0,0
0.060789403,0,0
0.028732244,0,0
0.078579307,0,0
0.074295893,0,0
0.615546405,1,1
0.431918591,0,0
0.146481127,0,0
0.095150508,0,0
0.090642363,0,0
0.518859923,1,1
0.55079186,1,1
0.033476148,0,0
0.036636323,0,0
0.045136046,0,0
0.453394592,0,0
0.127947465,0,0
0.538753629,0,0
0.422317803,0,0
0.414508551,1,1
0.083189279,0,0
0.100945108,0,0
0.117626861,0,0
0.407694191,0,0
0.474684268,1,1
0.190696403,0,0
0.492236346,0,0
0.403465122,0,0
0.520158052,1,1
0.060360186,0,0
0.45170629,0,0
0.541792095,0,0
0.078399517,0,1
0.038428389,0,0
0.157838956,0,0
0.423895538,0,0
0.036815826,0,0
0.101123095,1,1
0.095235966,0,0
0.033180136,0,0
0.142011851,0,0
0.647336543,0,0
0.563841164,0,0
0.446560323,0,0
0.041477647,0,0
0.044730742,0,0
0.02621378,0,0
0.450057447,0,0
0.03742044,0,0
0.419083744,0,0
0.084792934,0,0
0.442127854,1,1
0.035678603,0,0
0.053310182,0,0
0.069944628,0,0
0.392554075,1,1
0.076037966,0,0
0.119372778,1,1
0.035827983,0,0
0.089429207,0,0
0.454920083,0,0
0.074896403,0,0
0.097893253,0,0
0.494608968,1,1
0.030304883,0,0
0.038395245,0,0
0.097238511,0,0
0.504609168,0,0
0.383471251,0,0
0.1292326,0,0
0.555229247,1,1
0.363975376,0,0
0.031629033,0,0
0.480313838,0,0
0.460126489,1,1
0.029509701,0,0
0.474495202,0,0
0.41134727,1,1
0.098941177,0,0
0.027976003,0,0
0.088987619,0,0
0.386565417,0,0
0.445255846,0,0
0.381002694,1,1
0.442937523,0,0
0.071684517,0,0
0.154180259,0,0
0.076283447,1,1
0.070128456,0,0
0.08787518,0,0
0.148677826,0,0
0.054763138,0,0
0.102793626,0,0
0.337371618,0,0
0.08173164,0,0
0.346041799,0,0
0.074561253,0,0
0.085389674,0,0
0.088167541,0,0
0.10998375,0,0
0.032458652,0,0
0.118193045,0,0
0.074544162,0,0
0.598960638,1,1
0.161701813,0,0
0.373625338,0,0
0.036253117,0,0
0.486902297,1,1
0.074456796,0,0
0.078502752,0,0
0.087766588,0,0
0.086889565,0,0
0.488232821,1,1
0.03412199,0,0
0.577107549,0,0
0.057306871,0,0
0.449511737,0,0
0.050460238,0,0
0.161659494,0,0
0.084760018,0,0
0.122763537,0,0
0.091769449,0,0
0.526847422,0,0
0.428978354,0,0
0.068818085,0,0
0.102885485,0,0
0.309648484,1,1
0.487429321,0,0
0.073221035,0,0
0.089356892,0,0
0.150836587,0,0
0.452988178,0,0
0.104810856,0,0
0.042958729,0,0
0.466955185,1,1
0.030792624,0,0
0.617125452,0,0
0.039766464,0,0
0.032841574,0,0
0.524154603,0,0
0.082509369,0,0
0.081309959,0,0
0.067473628,0,0
0.066236414,0,0
0.416203439,0,0
0.515056789,0,0
0.498169571,1,1
0.040276248,0,0
0.049732618,0,0
0.087910444,0,0
0.036093745,0,0
0.582460523,1,1
0.038392525,0,0
0.081652105,0,0
0.027853068,0,0
0.032814816,0,0
0.081427805,0,0
0.068720393,0,0
0.482450217,0,0
0.053126588,0,0
0.036465608,0,0
0.085943624,0,0
0.0839912,0,0
0.470978796,0,1
0.081374228,0,0
0.042530969,0,0
0.282459229,0,1
0.499852717,1,1
0.077032462,0,0
0.541792095,0,0
0.033426318,0,0
0.052312635,0,0
0.079992734,0,0
0.027200187,0,0
0.100741647,0,0
0.538428128,1,1
0.365458995,0,0
0.075316161,0,0
0.028503956,0,0
0.084214315,0,0
0.529993236,0,0
0.032318078,0,0
0.555438519,0,0
0.025995476,0,0
0.053908505,0,0
0.126877397,0,0
0.072338752,0,0
0.037030678,0,0
0.038465243,0,0
0.118441388,0,1
0.327620178,1,1
0.480693996,0,0
0.035731249,0,0
0.02856384,0,0
0.171629071,0,0
0.244894117,0,0
0.034688197,0,0
0.08492022,0,0
0.030422522,0,0
0.398506671,0,0
0.668189228,1,1
0.086932488,0,0
0.043362897,0,0
0.171146899,0,0
0.036040958,0,0
0.039714225,0,0
0.072523288,0,0
0.397474408,0,0
0.031965993,0,0
0.559992552,1,1
0.114445314,0,0
0.039369319,0,0
0.354649067,0,0
0.023605352,0,0
0.102035351,0,0
0.441010833,0,0
0.131961823,0,0
0.118314631,0,0
0.520391464,1,1
0.043718711,0,0
0.036961306,0,0
0.133512691,0,0
0.0267937,0,0
0.088387422,0,0
0.36105758,0,0
0.043106452,0,0
0.035985161,0,0
0.542977273,0,0
0.236235633,0,1
0.065876357,0,0
0.030358709,0,0
0.0300363,0,0
0.083806716,0,0
0.076423332,0,0
0.027656097,0,0
0.056976855,0,0
0.159612864,0,0
0.159515917,0,0
0.468715012,0,0
0.582016885,0,0
0.10728091,0,0
0.258775502,0,0
0.472157419,0,0
0.08515738,0,0
0.024410646,0,0
0.517799377,1,1
0.047065537,0,0
0.116348021,0,0
0.097009033,0,0
0.570726931,0,0
0.376638204,1,1
0.046127733,0,0
0.047977522,0,0
0.061932165,0,0
0.111608937,0,0
0.382293165,0,0
0.462709308,1,1
0.452353179,1,1
0.43612197,1,1
0.4801099,0,0
0.054770596,0,0
0.422602296,0,0
0.06192391,0,0
0.373368025,1,1
0.087232746,0,0
0.380102009,0,0
0.496888161,0,0
0.028958119,0,0
0.031969868,0,0
0.057633661,0,0
0.054866359,0,0
0.211297631,0,0
0.143836528,0,0
0.581947565,1,1
0.026811959,0,0
0.027493989,0,0
0.034921769,0,0
0.504172981,0,0
0.026973145,0,0
0.072655208,0,0
0.082419664,0,0
0.027791437,0,0
0.094919525,0,0
0.112083562,0,0
0.10442698,0,0
0.175336435,0,0
0.490252852,0,0
0.032444246,0,0
0.498356104,0,0
0.438893139,1,1
0.089456849,0,0
0.087781094,0,0
0.50322789,0,0
0.085214011,0,0
0.089837395,0,0
0.104564689,0,0
0.081006706,0,0
0.462889284,1,1
0.337004632,0,0
0.085600711,0,0
0.042742368,0,0
0.045281734,0,0
0.612404168,0,0
0.076765947,0,0
0.502183676,0,0
0.029870974,0,0
0.0402494,0,0
0.531123281,0,0
0.024245258,0,0
0.463778108,1,1
0.040258493,0,0
0.065760046,0,0
0.040924057,0,0
0.03057315,0,0
0.505978227,1,1
0.254517823,1,1
0.106907159,0,0
0.515126705,1,1
0.09481398,0,0
0.594864786,1,1
0.031965155,0,0
0.086572587,0,0
0.433728158,1,1
0.032413892,0,0
0.051041286,0,0
0.074838035,0,0
0.082003839,0,0
0.596843958,0,0
0.518586457,0,0
0.447657466,0,1
0.038244553,0,0
0.424143672,0,0
0.167336047,0,0
0.036411703,0,0
0.108172484,0,0
0.037618179,0,0
0.062850103,0,0
0.09713944,0,0
0.432630092,0,1
0.125692591,1,1
0.322817415,1,1
0.105045982,0,0
0.58899641,0,0
0.437445313,1,1
0.031418964,0,0
0.04188475,0,0
0.110163078,0,0
0.084783465,0,0
0.047014851,0,0
0.134071141,0,0
0.356819153,1,1
0.040369242,0,0
0.099960417,0,0
0.07259497,0,0
0.030501256,0,0
0.053478792,0,0
0.040090218,0,0
0.443678319,0,0
0.033557218,0,0
0.029031357,0,0
0.508305967,0,0
0.116573744,0,0
0.146263883,0,1
0.035841484,0,0
0.046489276,0,0
0.092177033,0,0
0.082754262,0,0
0.031942334,0,0
0.0848478,0,0
0.065611735,0,0
0.113173977,0,0
0.096275933,0,0
0.026545243,0,0
0.038365591,0,0
0.530073941,1,1
0.098925628,0,0
0.126561388,0,0
0.141821012,0,0
0.112629019,0,0
0.465465248,0,0
0.473998189,1,1
0.036559209,0,0
0.466194123,0,0
0.083266243,0,0
0.472707838,0,0
0.461874574,1,1
0.050086506,0,0
0.051355448,0,0
0.044201661,0,0
0.034096934,0,0
0.109972112,0,0
0.479163438,0,0
0.033089835,0,0
0.040520627,0,0
0.376493454,0,0
0.115531333,1,1
0.50100112,0,0
0.530808032,0,0
0.033648182,0,0
0.04697784,0,0
0.075994745,0,0
0.074340127,0,0
0.504099011,0,0
0.068082102,0,0
0.03878253,0,0
0.445116669,0,0
0.527071893,0,0
0.467392802,0,0
0.407990515,0,0
0.040792815,0,0
0.190532148,0,0
0.029451247,0,0
0.055456489,0,0
0.0339651,0,0
0.036257796,0,0
0.505898595,0,0
0.11482998,0,0
0.439715236,1,1
0.61151576,0,0
0.49489072,0,0
0.05025721,0,0
0.09455274,0,0
0.489504576,0,0
0.050532952,0,0
0.092964664,0,0
0.076783054,0,0
0.087950572,0,0
0.490492225,0,0
0.074979588,0,0
0.12812598,0,0
0.11155992,0,0
0.046833836,0,0
0.446817875,1,1
0.071572237,0,0
0.127827391,0,0
0.566710591,0,0
0.088473424,0,0
0.125637844,0,0
0.045466993,0,0
0.484294474,0,0
0.028990332,0,0
0.482430518,1,1
0.166242436,0,0
0.079146802,0,0
0.126727954,0,1
0.037388537,0,0
0.486286014,0,0
0.167364553,0,0
0.559774995,0,0
0.134625316,0,0
0.444756776,0,0
0.075137794,0,0
0.034558378,0,0
0.098831914,0,0
0.525097191,1,1
0.081315123,0,0
0.03540156,0,0
0.078380182,0,0
0.468056709,1,1
0.035241876,0,0
0.04110831,0,0
0.094167836,0,0
0.318365127,0,0
0.41982311,1,1
0.47722131,1,1
0.079291642,0,0
0.044945721,0,0
0.03194762,0,0
0.087891184,0,0
0.041571442,0,0
0.492664456,0,0
0.095213525,0,0
0.039190099,0,0
0.034255356,0,0
0.087898105,0,0
0.0555427,0,0
0.028434627,0,0
0.095812939,0,0
0.035398174,0,0
0.031161167,0,0
0.097247303,0,0
0.09634845,0,0
0.461511374,1,1
0.09119869,0,0
0.027232898,0,0
0.029597078,0,0
0.034994341,0,0
0.49392879,0,0
0.02583386,0,0
0.071960546,0,0
0.096519835,0,0
0.151190519,0,0
0.038094599,0,0
0.393249571,0,0
0.149407402,0,0
0.035561137,0,0
0.032536253,0,0
0.370812565,1,1
0.091961242,0,0
0.065371856,0,0
0.110474005,0,0
0.113402322,0,0
0.034301165,0,0
0.082330137,0,0
0.114241913,0,0
0.086585216,0,0
0.052603014,0,0
0.029130558,0,0
0.351886094,1,1
0.030965975,0,0
0.509151816,1,1
0.093096606,0,0
0.119072296,0,0
0.079636849,0,0
0.09553612,0,0
0.033222169,0,0
0.092179932,0,0
0.599121451,0,0
0.054485369,0,0
0.04360088,0,0
0.117570095,0,0
0.074875921,0,0
0.128060326,0,0
0.079526164,0,0
0.034157969,0,0
0.084873348,0,0
0.383995593,0,0
0.030175678,0,0
0.493781358,0,0
0.089886814,0,0
0.397955418,1,1
0.095120892,0,0
0.337281048,0,0
0.098550811,0,0
0.113131166,0,0
0.060439888,0,0
0.464287251,1,1
0.093958169,0,0
0.097363316,0,0
0.102279961,0,0
0.056766525,0,0
0.043274019,0,0
0.439833939,1,1
0.033263713,0,0
0.398929924,0,1
0.040027425,0,0
0.041358586,0,0
0.511534691,1,1
0.084912524,0,0
0.100203335,0,0
0.420161575,0,0
0.19501695,0,0
0.083473198,0,0
0.118458316,0,0
0.068757787,0,0
0.083080418,0,0
0.039429203,0,0
0.43985489,0,0
0.126680791,0,0
0.426893294,1,1
0.422097355,0,0
0.117418088,1,1
0.446998924,0,1
0.097929001,0,0
0.073567048,0,0
0.12042097,0,0
0.641570926,1,1
0.106156848,0,0
0.529402852,0,0
0.07068561,0,0
0.409080476,0,0
0.407589078,0,0
0.060453296,0,0
0.109154388,0,0
0.411265045,0,0
0.088023394,0,0
0.454327226,0,0
0.112417392,0,0
0.368661761,0,0
0.507713377,1,1
0.054382291,0,0
0.086040288,0,0
0.183100492,0,1
0.039193533,0,0
0.125123024,0,0
0.534382343,0,0
0.096315511,0,0
0.388470411,1,1
0.120060973,0,0
0.555692196,0,0
0.103744604,0,0
0.56215179,0,0
0.084061623,0,0
0.040345255,0,0
0.180705547,0,0
0.481177628,1,1
0.122928403,0,0
0.135035604,0,0
0.036092747,0,0
0.543847382,0,0
0.466211647,1,1
0.487536609,0,0
0.035097398,0,0
0.080166921,0,0
0.386558473,0,0
0.029847218,0,0
0.373036623,0,0
0.149302602,0,0
0.417238802,0,0
0.083459437,0,0
0.109562546,0,0
0.116955958,0,0
0.54113853,1,1
0.081012569,0,0
0.062803775,0,0
0.100042276,0,0
0.625595629,1,1
0.465862453,1,1
0.421541601,0,0
0.109756008,0,0
0.07465338,0,0
0.03559633,0,0
0.083355248,0,0
0.057747699,0,0
0.511258721,0,0
0.081811331,0,0
0.036538411,0,0
0.088412456,0,0
0.052020986,0,0
0.302266747,0,0
0.031908866,0,0
0.535091937,1,1
0.040828582,0,0
0.554235816,0,0
0.416695178,1,1
0.056694608,0,0
0.401546687,0,1
0.368010521,0,0
0.03539487,0,0
0.125719652,1,1
0.439921319,0,0
0.090437427,0,0
0.110747404,1,1
0.042856053,0,0
0.103196792,0,0
0.065454103,0,0
0.036579553,0,0
0.042550582,0,0
0.085710235,0,0
0.074089013,0,0
0.124240547,0,0
0.033401094,0,0
0.091945894,0,0
0.453563035,1,1
0.178439632,0,0
0.131016955,0,0
0.482875109,1,1
0.033959206,0,0
0.052383054,0,0
0.039679457,0,0
0.080411091,0,0
0.113021635,0,0
0.526452243,0,0
0.053685382,0,0
0.544095755,1,1
0.460698694,0,0
0.453595996,0,0
0.514180779,0,0
0.072765052,0,0
0.088926323,1,1
0.053650454,0,0
0.072514333,0,0
0.025388988,0,0
0.04563643,0,0
0.044538803,0,0
0.54337424,0,0
0.03487125,0,0
0.099191293,0,0
0.035635289,0,0
0.449722946,0,0
0.534786463,0,0
0.172033697,0,0
0.097669587,0,1
0.441835791,1,1
0.511939943,1,1
0.52985853,1,1
0.078619935,0,0
0.063223608,0,0
0.487934232,1,1
0.079159886,0,0
0.53932488,0,0
0.112645537,0,0
0.416405827,1,1
0.086304769,0,0
0.467995644,0,0
0.082438238,0,0
0.037906364,0,0
0.528263271,1,1
0.028673973,0,0
0.02896517,0,0
0.15204905,1,1
0.091006488,0,0
0.069320947,0,0
0.503220499,1,1
0.338479549,0,0
0.026592748,0,0
0.030463565,0,0
0.446822107,0,0
0.447590321,1,1
0.106087364,0,0
0.442915469,0,0
0.038792007,0,0
0.484798729,0,0
0.527954459,0,0
0.031753115,0,0
0.072801523,0,0
0.122187003,0,0
0.157428741,0,1
0.456861138,0,0
0.128360197,0,0
0.095936343,1,1
0.084493853,0,0
0.519037247,0,0
0.045667246,0,0
0.391360402,0,0
0.096477285,0,0
0.028844109,0,0
0.586487889,0,0
0.076382205,0,0
0.034859661,0,0
0.4848364,1,1
0.345198572,1,1
0.081772029,0,1
0.138907105,0,0
0.0308544,0,0
0.036971547,0,0
0.607731104,0,0
0.464339226,0,0
0.063701794,0,0
0.40350455,0,0
0.437508881,1,1
0.17344436,0,0
0.029342599,0,0
0.040329646,0,0
0.084507354,0,0
0.481240422,0,0
0.093387045,0,0
0.071708754,0,0
0.067040406,0,0
0.074915409,0,0
0.080664322,0,0
0.098055713,0,0
0.042666715,0,0
0.046019949,0,0
0.029755658,0,0
0.468138933,1,1
0.102994546,0,0
0.101882651,0,0
0.093668021,0,0
0.041031696,0,0
0.369730979,0,0
0.311441511,0,0
0.156770319,0,0
0.030199727,0,0
0.464494467,0,1
0.493707865,0,0
0.293986022,0,0
0.029976107,0,0
0.520724475,0,0
0.376789361,0,0
0.512161553,0,0
0.037552338,0,0
0.416405827,1,1
0.073924564,0,0
0.354532927,0,0
0.037823729,0,0
0.520283103,1,1
0.462051272,0,0
0.090373814,0,0
0.142032593,0,0
0.030461563,0,0
0.456547886,1,1
0.404558003,0,1
0.086226612,0,0
0.039784707,0,0
0.134403929,0,0
0.117989518,0,0
0.072092645,0,0
0.584559441,1,1
0.479479641,1,1
0.49674958,0,0
0.030684037,0,0
0.124616683,0,0
0.042233612,0,0
0.09051349,0,0
0.030017085,0,0
0.081278555,0,0
0.037048716,0,0
0.621908367,0,0
0.072874554,0,0
0.031384043,0,0
0.113079034,0,0
0.034349043,0,0
0.431252033,0,0
0.02632782,0,0
0.174296111,1,1
0.070380338,0,0
0.5736655,1,1
0.466897637,1,1
0.588572383,0,0
0.039882954,0,0
0.045271438,0,0
0.44948411,1,1
0.033733159,0,0
0.069498569,0,0
0.036834229,0,0
0.050527729,0,0
0.08258225,0,0
0.364826769,0,0
0.474803925,0,0
0.077962197,0,0
0.48631686,1,1
0.57280302,1,1
0.040729754,0,0
0.42982316,1,1
0.429212928,1,1
0.428973585,0,0
0.09881255,0,0
0.045300759,0,0
0.061636634,0,0
0.029165082,0,0
0.043769103,0,0
0.04328721,0,0
0.028519623,0,0
0.062629402,0,0
0.043111324,0,0
0.534232259,1,1
0.088575915,0,0
0.061139304,0,0
0.141399413,0,0
0.526019275,1,1
0.099114597,0,0
0.076369025,0,0
0.517932296,1,1
0.048322335,0,0
0.027474741,0,0
0.039100986,0,0
0.029156445,0,0
0.400274277,0,1
0.045070723,0,0
0.393773675,0,1
0.053522557,0,0
0.036604039,0,0
0.081412926,0,0
0.099263571,0,0
0.037178498,0,0
0.551209271,0,0
0.075186677,0,0
0.095026009,0,0
0.078644514,0,0
0.0361632,0,0
0.459575027,0,0
0.458597094,1,1
0.48354882,0,0
0.032451902,0,0
0.110200711,0,0
0.108612083,0,0
0.411336482,0,0
0.49864608,1,1
0.437267601,1,1
0.47841379,1,1
0.171262816,0,0
0.083095573,0,0
0.533215582,1,1
0.068814382,0,0
0.041204248,0,0
0.032444246,0,0
0.097348578,0,0
0.037463617,0,0
0.032225572,0,0
0.078034781,0,0
0.101486571,0,0
0.11611411,0,0
0.435878575,0,1
0.49481985,1,1
0.030947102,0,0
0.032439347,0,0
0.067363568,0,0
0.044670895,0,0
0.087871246,0,0
0.08171948,0,0
0.385803044,0,0
0.082543164,0,0
0.122827187,0,0
0.456832916,0,0
0.104167216,0,0
0.136547804,0,0
0.099413924,0,0
0.072594672,0,0
0.571811557,1,1
0.443537086,1,1
0.510648847,0,0
0.533252597,1,1
0.362074792,1,1
0.057221048,0,0
0.091918305,0,0
0.033077076,0,0
0.038110286,0,0
0.129818022,0,0
0.145199984,0,0
0.455966264,0,0
0.134672716,0,0
0.507475555,0,0
0.452650547,1,1
0.154665217,0,0
