longitude,latitude,color,voters,geoid,cd,ld,pid
-111.7983749,33.3174489,#1368f0,396,40138149001,5,13,Democrat (DEM)
-111.7983749,33.3174489,#FF5733,21,40138149001,5,13,Libertarian (LIB)
-111.7080847,33.255844,#1368f0,829,40138163002,5,14,Democrat (DEM)
-111.7080847,33.255844,#c41221,1487,40138163002,5,14,Republican (REP)
-111.7080847,33.255844,#FF5733,996,40138163002,5,14,Independent
-111.7080847,33.255844,#FF5733,26,40138163002,5,14,Libertarian (LIB)
-112.3497346,34.6144927,#c41221,2843,40250006051,2,1,Republican (REP)
-112.3497346,34.6144927,#FF5733,1554,40250006051,2,1,Independent
-112.3497346,34.6144927,#1368f0,1068,40250006051,2,1,Democrat (DEM)
-112.3497346,34.6144927,#FF5733,43,40250006051,2,1,Libertarian (LIB)
-111.6955661,33.3288118,#1368f0,575,40138148001,5,14,Democrat (DEM)
-111.6955661,33.3288118,#c41221,759,40138148001,5,14,Republican (REP)
-111.6955661,33.3288118,#FF5733,742,40138148001,5,14,Independent
-111.6955661,33.3288118,#FF5733,22,40138148001,5,14,Libertarian (LIB)
-111.8444157,33.3860652,#c41221,277,40134222031,4,9,Republican (REP)
-111.8444157,33.3860652,#FF5733,635,40134222031,4,9,Independent
-111.8444157,33.3860652,#1368f0,537,40134222031,4,9,Democrat (DEM)
-111.8444157,33.3860652,#FF5733,22,40134222031,4,9,Libertarian (LIB)
-111.7964899,33.4407152,#c41221,911,40134206042,4,9,Republican (REP)
-111.7964899,33.4407152,#FF5733,463,40134206042,4,9,Independent
-111.7964899,33.4407152,#1368f0,301,40134206042,4,9,Democrat (DEM)
-111.7964899,33.4407152,#FF5733,22,40134206042,4,9,Libertarian (LIB)
-112.0124527,33.6821304,#c41221,774,40136150001,1,4,Republican (REP)
-112.0124527,33.6821304,#1368f0,628,40136150001,1,4,Democrat (DEM)
-112.0124527,33.6821304,#FF5733,800,40136150001,1,4,Independent
-112.0124527,33.6821304,#FF5733,290,40136150001,1,3,Independent
-112.0124527,33.6821304,#1368f0,249,40136150001,1,3,Democrat (DEM)
-112.0124527,33.6821304,#c41221,361,40136150001,1,3,Republican (REP)
-112.0124527,33.6821304,#FF5733,23,40136150001,1,4,Libertarian (LIB)
-112.0124527,33.6821304,#FF5733,4,40136150001,1,3,Libertarian (LIB)
-111.6928092,33.4707662,#1368f0,391,40134202111,4,10,Democrat (DEM)
-111.6928092,33.4707662,#FF5733,535,40134202111,4,10,Independent
-111.6928092,33.4707662,#c41221,869,40134202111,4,10,Republican (REP)
-111.6928092,33.4707662,#FF5733,29,40134202111,4,10,Libertarian (LIB)
-112.4582067,33.5247034,#1368f0,502,40130610452,9,25,Democrat (DEM)
-112.4582067,33.5247034,#c41221,1346,40130610452,9,25,Republican (REP)
-112.4582067,33.5247034,#FF5733,725,40130610452,9,25,Independent
-112.4582067,33.5247034,#FF5733,27,40130610452,9,25,Libertarian (LIB)
-111.9002276,33.3893258,#1368f0,552,40133194021,4,8,Democrat (DEM)
-111.9002276,33.3893258,#c41221,468,40133194021,4,8,Republican (REP)
-111.9002276,33.3893258,#FF5733,428,40133194021,4,8,Independent
-111.9002276,33.3893258,#FF5733,21,40133194021,4,8,Libertarian (LIB)
-112.5772247,34.631071,#c41221,1659,40250012001,2,1,Republican (REP)
-112.5772247,34.631071,#FF5733,738,40250012001,2,1,Independent
-112.5772247,34.631071,#1368f0,459,40250012001,2,1,Democrat (DEM)
-112.5772247,34.631071,#FF5733,27,40250012001,2,1,Libertarian (LIB)
-111.8678247,33.3604905,#c41221,398,40134222151,4,9,Republican (REP)
-111.8678247,33.3604905,#FF5733,29,40134222151,4,9,Libertarian (LIB)
-111.8678247,33.3604905,#FF5733,431,40134222151,4,9,Independent
-111.8678247,33.3604905,#1368f0,473,40134222151,4,9,Democrat (DEM)
-111.7314153,33.3118251,#1368f0,380,40138151001,5,14,Democrat (DEM)
-111.7314153,33.3118251,#c41221,761,40138151001,5,14,Republican (REP)
-111.7314153,33.3118251,#FF5733,505,40138151001,5,14,Independent
-111.7314153,33.3118251,#FF5733,32,40138151001,5,14,Libertarian (LIB)
-112.0784639,33.7872015,#FF5733,832,40136120001,8,3,Independent
-112.0784639,33.7872015,#1368f0,480,40136120001,8,3,Democrat (DEM)
-112.0784639,33.7872015,#c41221,1307,40136120001,8,3,Republican (REP)
-112.0784639,33.7872015,#c41221,109,40136120001,8,2,Republican (REP)
-112.0784639,33.7872015,#FF5733,138,40136120001,8,2,Independent
-112.0784639,33.7872015,#1368f0,66,40136120001,8,2,Democrat (DEM)
-112.0784639,33.7872015,#FF5733,21,40136120001,8,3,Libertarian (LIB)
-112.0784639,33.7872015,#FF5733,6,40136120001,8,2,Libertarian (LIB)
-112.2443648,33.7754306,#1368f0,903,40136108001,8,28,Democrat (DEM)
-112.2443648,33.7754306,#c41221,2145,40136108001,8,28,Republican (REP)
-112.2443648,33.7754306,#FF5733,1399,40136108001,8,28,Independent
-112.2443648,33.7754306,#FF5733,28,40136108001,8,28,Libertarian (LIB)
-111.6576683,35.1437222,#c41221,801,40050009002,2,7,Republican (REP)
-111.6576683,35.1437222,#FF5733,979,40050009002,2,7,Independent
-111.6576683,35.1437222,#1368f0,1138,40050009002,2,7,Democrat (DEM)
-111.6576683,35.1437222,#FF5733,26,40050009002,2,7,Libertarian (LIB)
-112.3324415,33.5148586,#FF5733,898,40130610112,9,29,Independent
-112.3324415,33.5148586,#1368f0,821,40130610112,9,29,Democrat (DEM)
-112.3324415,33.5148586,#c41221,849,40130610112,9,29,Republican (REP)
-112.3324415,33.5148586,#FF5733,31,40130610112,9,29,Libertarian (LIB)
-112.4010056,33.4428112,#1368f0,615,40130610222,9,23,Democrat (DEM)
-112.4010056,33.4428112,#FF5733,706,40130610222,9,23,Independent
-112.4010056,33.4428112,#c41221,514,40130610222,9,23,Republican (REP)
-112.4010056,33.4428112,#FF5733,24,40130610222,9,23,Libertarian (LIB)
-112.4355232,33.5009527,#FF5733,1056,40130610161,9,29,Independent
-112.4355232,33.5009527,#c41221,852,40130610161,9,25,Republican (REP)
-112.4355232,33.5009527,#1368f0,946,40130610161,9,29,Democrat (DEM)
-112.4355232,33.5009527,#c41221,1082,40130610161,9,29,Republican (REP)
-112.4355232,33.5009527,#FF5733,572,40130610161,9,25,Independent
-112.4355232,33.5009527,#1368f0,350,40130610161,9,25,Democrat (DEM)
-112.4355232,33.5009527,#FF5733,32,40130610161,9,29,Libertarian (LIB)
-112.4355232,33.5009527,#FF5733,15,40130610161,9,25,Libertarian (LIB)
-111.9684362,33.7751214,#c41221,993,40136130002,1,3,Republican (REP)
-111.9684362,33.7751214,#1368f0,417,40136130002,1,3,Democrat (DEM)
-111.9684362,33.7751214,#FF5733,643,40136130002,1,3,Independent
-111.9684362,33.7751214,#FF5733,22,40136130002,1,3,Libertarian (LIB)
-111.7118845,33.241,#FF5733,709,40138164003,5,14,Independent
-111.7118845,33.241,#1368f0,572,40138164003,5,14,Democrat (DEM)
-111.7118845,33.241,#c41221,967,40138164003,5,14,Republican (REP)
-111.7118845,33.241,#FF5733,28,40138164003,5,14,Libertarian (LIB)
-111.6313607,33.311807,#1368f0,1107,40138176001,5,15,Democrat (DEM)
-111.6313607,33.311807,#c41221,2228,40138176001,5,15,Republican (REP)
-111.6313607,33.311807,#FF5733,1381,40138176001,5,15,Independent
-111.6313607,33.311807,#FF5733,45,40138176001,5,15,Libertarian (LIB)
-110.9797993,31.9837467,#c41221,1349,40190043291,7,21,Republican (REP)
-110.9797993,31.9837467,#FF5733,1115,40190043291,7,21,Independent
-110.9797993,31.9837467,#1368f0,992,40190043291,7,21,Democrat (DEM)
-110.9797993,31.9837467,#FF5733,24,40190043291,7,21,Libertarian (LIB)
-112.5780922,33.5419142,#FF5733,1425,40130506053,9,25,Independent
-112.5780922,33.5419142,#1368f0,1093,40130506053,9,25,Democrat (DEM)
-112.5780922,33.5419142,#c41221,1768,40130506053,9,25,Republican (REP)
-112.5780922,33.5419142,#FF5733,36,40130506053,9,25,Libertarian (LIB)
-112.0537293,33.6439736,#c41221,340,40136192003,1,2,Republican (REP)
-112.0537293,33.6439736,#FF5733,550,40136192003,1,2,Independent
-112.0537293,33.6439736,#1368f0,460,40136192003,1,2,Democrat (DEM)
-112.0537293,33.6439736,#FF5733,23,40136192003,1,2,Libertarian (LIB)
-111.7090075,33.3135623,#1368f0,1433,40138152001,5,14,Democrat (DEM)
-111.7090075,33.3135623,#c41221,1994,40138152001,5,14,Republican (REP)
-111.7090075,33.3135623,#FF5733,1937,40138152001,5,14,Independent
-111.7090075,33.3135623,#FF5733,55,40138152001,5,14,Libertarian (LIB)
-112.3079234,33.755055,#FF5733,1198,40130405202,8,28,Independent
-112.3079234,33.755055,#c41221,1935,40130405202,8,28,Republican (REP)
-112.3079234,33.755055,#1368f0,759,40130405202,8,28,Democrat (DEM)
-112.3079234,33.755055,#FF5733,35,40130405202,8,28,Libertarian (LIB)
-112.0801056,33.708683,#c41221,874,40136123001,8,2,Republican (REP)
-112.0801056,33.708683,#FF5733,740,40136123001,8,2,Independent
-112.0801056,33.708683,#1368f0,509,40136123001,8,2,Democrat (DEM)
-112.0801056,33.708683,#FF5733,31,40136123001,8,2,Libertarian (LIB)
-112.1502101,33.7800563,#1368f0,552,40136113001,8,3,Democrat (DEM)
-112.1502101,33.7800563,#FF5733,818,40136113001,8,3,Independent
-112.1502101,33.7800563,#c41221,855,40136113001,8,3,Republican (REP)
-112.1502101,33.7800563,#c41221,179,40136113001,8,2,Republican (REP)
-112.1502101,33.7800563,#FF5733,21,40136113001,8,3,Libertarian (LIB)
-112.1502101,33.7800563,#FF5733,115,40136113001,8,2,Independent
-112.1502101,33.7800563,#1368f0,77,40136113001,8,2,Democrat (DEM)
-112.1502101,33.7800563,#FF5733,7,40136113001,8,2,Libertarian (LIB)
-111.6222571,33.3927222,#c41221,632,40134226311,5,10,Republican (REP)
-111.6222571,33.3927222,#FF5733,28,40134226311,5,10,Libertarian (LIB)
-111.6222571,33.3927222,#1368f0,452,40134226311,5,10,Democrat (DEM)
-111.6222571,33.3927222,#FF5733,681,40134226311,5,10,Independent
-111.9181967,33.3230761,#1368f0,388,40138106001,4,12,Democrat (DEM)
-111.9181967,33.3230761,#FF5733,351,40138106001,4,12,Independent
-111.9181967,33.3230761,#c41221,351,40138106001,4,12,Republican (REP)
-111.9181967,33.3230761,#FF5733,26,40138106001,4,12,Libertarian (LIB)
-112.0162063,33.0399139,#1368f0,866,40210017111,2,16,Democrat (DEM)
-112.0162063,33.0399139,#FF5733,1110,40210017111,2,16,Independent
-112.0162063,33.0399139,#c41221,909,40210017111,2,16,Republican (REP)
-112.0162063,33.0399139,#FF5733,22,40210017111,2,16,Libertarian (LIB)
-113.9657216,35.2441583,#c41221,1196,40159539002,9,30,Republican (REP)
-113.9657216,35.2441583,#1368f0,355,40159539002,9,30,Democrat (DEM)
-113.9657216,35.2441583,#FF5733,838,40159539002,9,30,Independent
-113.9657216,35.2441583,#FF5733,25,40159539002,9,30,Libertarian (LIB)
-111.8011865,33.3295272,#c41221,692,40138143001,5,13,Republican (REP)
-111.8011865,33.3295272,#FF5733,605,40138143001,5,13,Independent
-111.8011865,33.3295272,#FF5733,22,40138143001,5,13,Libertarian (LIB)
-111.8011865,33.3295272,#1368f0,462,40138143001,5,13,Democrat (DEM)
-112.3020419,33.5041782,#FF5733,681,40130820122,3,22,Independent
-112.3020419,33.5041782,#1368f0,657,40130820122,3,22,Democrat (DEM)
-112.3020419,33.5041782,#c41221,320,40130820122,3,22,Republican (REP)
-112.3020419,33.5041782,#FF5733,23,40130820122,3,22,Libertarian (LIB)
-112.0603413,33.8948547,#FF5733,571,40136107003,8,3,Independent
-112.0603413,33.8948547,#FF5733,37,40136107003,8,3,Libertarian (LIB)
-112.0603413,33.8948547,#c41221,1209,40136107003,8,3,Republican (REP)
-112.0603413,33.8948547,#1368f0,283,40136107003,8,3,Democrat (DEM)
-111.5420815,33.2055385,#c41221,2865,40210002061,5,15,Republican (REP)
-111.5420815,33.2055385,#FF5733,1681,40210002061,5,15,Independent
-111.5420815,33.2055385,#1368f0,1233,40210002061,5,15,Democrat (DEM)
-111.5420815,33.2055385,#FF5733,37,40210002061,5,15,Libertarian (LIB)
-111.5710141,33.2840846,#c41221,3140,40210002041,5,15,Republican (REP)
-111.5710141,33.2840846,#FF5733,2115,40210002041,5,15,Independent
-111.5710141,33.2840846,#1368f0,1119,40210002041,5,15,Democrat (DEM)
-111.5710141,33.2840846,#FF5733,61,40210002041,5,15,Libertarian (LIB)
-112.4178747,33.404764,#c41221,690,40130610191,9,23,Republican (REP)
-112.4178747,33.404764,#FF5733,693,40130610191,9,23,Independent
-112.4178747,33.404764,#1368f0,570,40130610191,9,23,Democrat (DEM)
-112.4178747,33.404764,#c41221,8,40130610191,7,22,Republican (REP)
-112.4178747,33.404764,#FF5733,21,40130610191,9,23,Libertarian (LIB)
-112.4178747,33.404764,#1368f0,2,40130610191,7,22,Democrat (DEM)
-112.4178747,33.404764,#1368f0,2,40130610191,9,25,Democrat (DEM)
-112.4178747,33.404764,#FF5733,2,40130610191,7,22,Independent
-112.4178747,33.404764,#FF5733,1,40130610191,9,25,Independent
-111.6765606,33.3861685,#c41221,510,40134226331,5,10,Republican (REP)
-111.6765606,33.3861685,#1368f0,437,40134226331,5,10,Democrat (DEM)
-111.6765606,33.3861685,#FF5733,671,40134226331,5,10,Independent
-111.6765606,33.3861685,#FF5733,21,40134226331,5,10,Libertarian (LIB)
-111.1467364,32.122752,#1368f0,1498,40190043341,7,23,Democrat (DEM)
-111.1467364,32.122752,#c41221,688,40190043341,7,23,Republican (REP)
-111.1467364,32.122752,#FF5733,940,40190043341,7,23,Independent
-111.1467364,32.122752,#FF5733,25,40190043341,7,23,Libertarian (LIB)
-111.7778203,33.3258642,#1368f0,442,40138144001,5,14,Democrat (DEM)
-111.7778203,33.3258642,#c41221,685,40138144001,5,14,Republican (REP)
-111.7778203,33.3258642,#FF5733,582,40138144001,5,14,Independent
-111.7778203,33.3258642,#FF5733,21,40138144001,5,14,Libertarian (LIB)
-111.8615142,33.398716,#c41221,212,40134221071,4,9,Republican (REP)
-111.8615142,33.398716,#1368f0,514,40134221071,4,9,Democrat (DEM)
-111.8615142,33.398716,#FF5733,576,40134221071,4,9,Independent
-111.8615142,33.398716,#FF5733,21,40134221071,4,9,Libertarian (LIB)
-111.6117877,33.1880231,#c41221,889,40210002141,5,15,Republican (REP)
-111.6117877,33.1880231,#FF5733,767,40210002141,5,15,Independent
-111.6117877,33.1880231,#1368f0,474,40210002141,5,15,Democrat (DEM)
-111.6117877,33.1880231,#FF5733,26,40210002141,5,15,Libertarian (LIB)
-113.9659852,35.3785609,#FF5733,1119,40159507041,9,30,Independent
-113.9659852,35.3785609,#c41221,2009,40159507041,9,30,Republican (REP)
-113.9659852,35.3785609,#1368f0,519,40159507041,9,30,Democrat (DEM)
-113.9659852,35.3785609,#FF5733,34,40159507041,9,30,Libertarian (LIB)
-112.3144497,34.6096784,#c41221,538,40250006092,2,1,Republican (REP)
-112.3144497,34.6096784,#1368f0,256,40250006092,2,1,Democrat (DEM)
-112.3144497,34.6096784,#FF5733,443,40250006092,2,1,Independent
-112.3144497,34.6096784,#FF5733,21,40250006092,2,1,Libertarian (LIB)
-111.5771824,33.2027099,#c41221,1193,40210002092,5,15,Republican (REP)
-111.5771824,33.2027099,#1368f0,625,40210002092,5,15,Democrat (DEM)
-111.5771824,33.2027099,#FF5733,961,40210002092,5,15,Independent
-111.5771824,33.2027099,#FF5733,25,40210002092,5,15,Libertarian (LIB)
-111.6579398,33.3859518,#1368f0,488,40134226342,5,10,Democrat (DEM)
-111.6579398,33.3859518,#FF5733,722,40134226342,5,10,Independent
-111.6579398,33.3859518,#c41221,512,40134226342,5,10,Republican (REP)
-111.6579398,33.3859518,#FF5733,25,40134226342,5,10,Libertarian (LIB)
-111.7126722,33.3286702,#1368f0,815,40138148002,5,14,Democrat (DEM)
-111.7126722,33.3286702,#c41221,998,40138148002,5,14,Republican (REP)
-111.7126722,33.3286702,#FF5733,1054,40138148002,5,14,Independent
-111.7126722,33.3286702,#FF5733,41,40138148002,5,14,Libertarian (LIB)
-111.6075163,33.3861466,#1368f0,357,40134226151,5,10,Democrat (DEM)
-111.6075163,33.3861466,#c41221,646,40134226151,5,10,Republican (REP)
-111.6075163,33.3861466,#FF5733,625,40134226151,5,10,Independent
-111.6075163,33.3861466,#FF5733,25,40134226151,5,10,Libertarian (LIB)
-111.5485546,33.1348081,#c41221,527,40210002133,5,15,Republican (REP)
-111.5485546,33.1348081,#FF5733,551,40210002133,5,15,Independent
-111.5485546,33.1348081,#1368f0,310,40210002133,5,15,Democrat (DEM)
-111.5485546,33.1348081,#FF5733,25,40210002133,5,15,Libertarian (LIB)
-112.4962657,33.6917028,#FF5733,827,40130405172,9,29,Independent
-112.4962657,33.6917028,#1368f0,551,40130405172,9,29,Democrat (DEM)
-112.4962657,33.6917028,#c41221,1051,40130405172,9,29,Republican (REP)
-112.4962657,33.6917028,#c41221,393,40130405172,8,29,Republican (REP)
-112.4962657,33.6917028,#FF5733,352,40130405172,8,29,Independent
-112.4962657,33.6917028,#1368f0,258,40130405172,8,29,Democrat (DEM)
-112.4962657,33.6917028,#FF5733,17,40130405172,9,29,Libertarian (LIB)
-112.4962657,33.6917028,#FF5733,7,40130405172,8,29,Libertarian (LIB)
-110.9066636,32.5202028,#c41221,1544,40210006031,6,17,Republican (REP)
-110.9066636,32.5202028,#FF5733,1049,40210006031,6,17,Independent
-110.9066636,32.5202028,#1368f0,946,40210006031,6,17,Democrat (DEM)
-110.9066636,32.5202028,#FF5733,27,40210006031,6,17,Libertarian (LIB)
-112.2494328,33.5584058,#1368f0,659,40130927091,8,27,Democrat (DEM)
-112.2494328,33.5584058,#FF5733,729,40130927091,8,27,Independent
-112.2494328,33.5584058,#c41221,658,40130927091,8,27,Republican (REP)
-112.2494328,33.5584058,#FF5733,29,40130927091,8,27,Libertarian (LIB)
-111.6800201,33.2751553,#c41221,1470,40138166001,5,15,Republican (REP)
-111.6800201,33.2751553,#FF5733,885,40138166001,5,15,Independent
-111.6800201,33.2751553,#1368f0,571,40138166001,5,15,Democrat (DEM)
-111.6800201,33.2751553,#FF5733,35,40138166001,5,15,Libertarian (LIB)
-111.7130574,33.3456353,#FF5733,1004,40134226063,5,14,Independent
-111.7130574,33.3456353,#1368f0,636,40134226063,5,14,Democrat (DEM)
-111.7130574,33.3456353,#c41221,1714,40134226063,5,14,Republican (REP)
-111.7130574,33.3456353,#FF5733,30,40134226063,5,14,Libertarian (LIB)
-111.6552822,35.1646157,#c41221,243,40050009003,2,7,Republican (REP)
-111.6552822,35.1646157,#1368f0,606,40050009003,2,7,Democrat (DEM)
-111.6552822,35.1646157,#FF5733,587,40050009003,2,7,Independent
-111.6552822,35.1646157,#FF5733,25,40050009003,2,7,Libertarian (LIB)
-112.0926169,33.6056048,#FF5733,471,40131036141,1,2,Independent
-112.0926169,33.6056048,#c41221,533,40131036141,1,2,Republican (REP)
-112.0926169,33.6056048,#1368f0,449,40131036141,1,2,Democrat (DEM)
-112.0926169,33.6056048,#FF5733,22,40131036141,1,2,Libertarian (LIB)
-111.7790553,33.4477616,#c41221,842,40134206031,4,9,Republican (REP)
-111.7790553,33.4477616,#FF5733,479,40134206031,4,9,Independent
-111.7790553,33.4477616,#1368f0,304,40134206031,4,9,Democrat (DEM)
-111.7790553,33.4477616,#FF5733,22,40134206031,4,9,Libertarian (LIB)
-111.5597627,33.1478065,#1368f0,498,40210002132,5,15,Democrat (DEM)
-111.5597627,33.1478065,#c41221,857,40210002132,5,15,Republican (REP)
-111.5597627,33.1478065,#FF5733,804,40210002132,5,15,Independent
-111.5597627,33.1478065,#FF5733,26,40210002132,5,15,Libertarian (LIB)
-112.4354821,33.4429194,#FF5733,575,40130610193,9,23,Independent
-112.4354821,33.4429194,#c41221,535,40130610193,9,23,Republican (REP)
-112.4354821,33.4429194,#1368f0,531,40130610193,9,23,Democrat (DEM)
-112.4354821,33.4429194,#FF5733,21,40130610193,9,23,Libertarian (LIB)
-112.4821547,34.6941976,#c41221,1411,40250002032,2,1,Republican (REP)
-112.4821547,34.6941976,#1368f0,270,40250002032,2,1,Democrat (DEM)
-112.4821547,34.6941976,#FF5733,593,40250002032,2,1,Independent
-112.4821547,34.6941976,#FF5733,23,40250002032,2,1,Libertarian (LIB)
-112.0807038,33.6293434,#c41221,743,40131036123,1,2,Republican (REP)
-112.0807038,33.6293434,#FF5733,757,40131036123,1,2,Independent
-112.0807038,33.6293434,#1368f0,746,40131036123,1,2,Democrat (DEM)
-112.0807038,33.6293434,#FF5733,24,40131036123,1,2,Libertarian (LIB)
-110.2687029,31.5282467,#FF5733,990,40030018003,6,19,Independent
-110.2687029,31.5282467,#c41221,1332,40030018003,6,19,Republican (REP)
-110.2687029,31.5282467,#1368f0,586,40030018003,6,19,Democrat (DEM)
-110.2687029,31.5282467,#FF5733,27,40030018003,6,19,Libertarian (LIB)
-111.7817215,33.3681278,#c41221,514,40134225082,5,14,Republican (REP)
-111.7817215,33.3681278,#FF5733,408,40134225082,5,14,Independent
-111.7817215,33.3681278,#FF5733,23,40134225082,5,14,Libertarian (LIB)
-111.7817215,33.3681278,#1368f0,285,40134225082,5,14,Democrat (DEM)
-111.6283738,33.3733671,#1368f0,386,40134226421,5,15,Democrat (DEM)
-111.6283738,33.3733671,#c41221,826,40134226421,5,15,Republican (REP)
-111.6283738,33.3733671,#FF5733,648,40134226421,5,15,Independent
